System,Standard,SGD,type,GO.term
YDR069C,DOA4,S000002476,F,GO:0008233
YDR098C-B,YDR098C-B,S000007391,F,GO:0008233
YDR101C,ARX1,S000002508,F,GO:0008233
YDR144C,MKC7,S000002551,F,GO:0008233
YDR210C-D,YDR210C-D,S000007410,F,GO:0008233
YDR210W-B,YDR210W-B,S000007393,F,GO:0008233
YDR261C-D,YDR261C-D,S000007395,F,GO:0008233
YDR261W-B,YDR261W-B,S000007397,F,GO:0008233
YDR316W-B,YDR316W-B,S000007399,F,GO:0008233
YDR331W,GPI8,S000002739,F,GO:0008233
YDR349C,YPS7,S000002757,F,GO:0008233
YDR365W-B,YDR365W-B,S000007401,F,GO:0008233
YDR415C,YDR415C,S000002823,F,GO:0008233
YDR430C,CYM1,S000002838,F,GO:0008233
YEL060C,PRB1,S000000786,F,GO:0008233
YER012W,PRE1,S000000814,F,GO:0008233
YER017C,AFG3,S000000819,F,GO:0008233
YER078C,ICP55,S000000880,F,GO:0008233
YER094C,PUP3,S000000896,F,GO:0008233
YER098W,UBP9,S000000900,F,GO:0008233
YER138C,YER138C,S000000940,F,GO:0008233
YER143W,DDI1,S000000945,F,GO:0008233
YER144C,UBP5,S000000946,F,GO:0008233
YER151C,UBP3,S000000953,F,GO:0008233
YER160C,YER160C,S000000962,F,GO:0008233
YFL002W-A,YFL002W-A,S000002962,F,GO:0008233
YFL044C,OTU1,S000001850,F,GO:0008233
YFR004W,RPN11,S000001900,F,GO:0008233
YFR010W,UBP6,S000001906,F,GO:0008233
YFR044C,DUG1,S000001940,F,GO:0008233
YFR050C,PRE4,S000001946,F,GO:0008233
YGL011C,SCL1,S000002979,F,GO:0008233
YGL203C,KEX1,S000003171,F,GO:0008233
YGR027W-B,YGR027W-B,S000007406,F,GO:0008233
YGR038C-B,YGR038C-B,S000007408,F,GO:0008233
YGR098C,ESP1,S000003330,F,GO:0008233
YGR101W,PCP1,S000003333,F,GO:0008233
YGR109W-B,YGR109W-B,S000007347,F,GO:0008233
YGR135W,PRE9,S000003367,F,GO:0008233
YGR161C-D,YGR161C-D,S000007368,F,GO:0008233
YGR161W-B,YGR161W-B,S000007370,F,GO:0008233
YGR253C,PUP2,S000003485,F,GO:0008233
YHL009W-B,YHL009W-B,S000007372,F,GO:0008233
YHR024C,MAS2,S000001066,F,GO:0008233
YHR028C,DAP2,S000001070,F,GO:0008233
YHR047C,AAP1,S000001089,F,GO:0008233
YHR113W,APE4,S000001155,F,GO:0008233
YHR132C,ECM14,S000001174,F,GO:0008233
YHR134W,WSS1,S000001176,F,GO:0008233
YHR214C-B,YHR214C-B,S000003534,F,GO:0008233
YIL015W,BAR1,S000001277,F,GO:0008233
YIL031W,ULP2,S000001293,F,GO:0008233
YIL082W-A,YIL082W-A,S000003537,F,GO:0008233
YIL108W,YIL108W,S000001370,F,GO:0008233
YIL137C,TMA108,S000001399,F,GO:0008233
YIL156W,UBP7,S000001418,F,GO:0008233
YIR022W,SEC11,S000001461,F,GO:0008233
YIR039C,YPS6,S000001478,F,GO:0008233
YJL001W,PRE3,S000003538,F,GO:0008233
YJL113W,YJL113W,S000003649,F,GO:0008233
YJL156C,SSY5,S000003692,F,GO:0008233
YJL172W,CPS1,S000003708,F,GO:0008233
YJL197W,UBP12,S000003733,F,GO:0008233
YJR010C-A,SPC1,S000003770,F,GO:0008233
YJR027W,YJR027W,S000003788,F,GO:0008233
YJR029W,YJR029W,S000003790,F,GO:0008233
YJR099W,YUH1,S000003860,F,GO:0008233
YJR117W,STE24,S000003878,F,GO:0008233
YJR126C,VPS70,S000003887,F,GO:0008233
YKL100C,YPF1,S000001583,F,GO:0008233
YKL103C,APE1,S000001586,F,GO:0008233
YKL134C,OCT1,S000001617,F,GO:0008233
YKL157W,APE2,S000001640,F,GO:0008233
YKR087C,OMA1,S000001795,F,GO:0008233
YKR098C,UBP11,S000001806,F,GO:0008233
YLL029W,FRA1,S000003952,F,GO:0008233
YLR035C-A,YLR035C-A,S000007225,F,GO:0008233
YLR066W,SPC3,S000004056,F,GO:0008233
YLR120C,YPS1,S000004110,F,GO:0008233
YLR121C,YPS3,S000004111,F,GO:0008233
YLR157C-B,YLR157C-B,S000007374,F,GO:0008233
YLR163C,MAS1,S000004153,F,GO:0008233
YLR227W-B,YLR227W-B,S000007376,F,GO:0008233
YLR244C,MAP1,S000004234,F,GO:0008233
YLR299W,ECM38,S000004290,F,GO:0008233
YLR389C,STE23,S000004381,F,GO:0008233
YLR410W-B,YLR410W-B,S000007380,F,GO:0008233
YML039W,YML039W,S000004503,F,GO:0008233
YML045W,YML045W,S000004508,F,GO:0008233
YML055W,SPC2,S000004519,F,GO:0008233
YML092C,PRE8,S000004557,F,GO:0008233
YMR035W,IMP2,S000004638,F,GO:0008233
YMR045C,YMR045C,S000004648,F,GO:0008233
YMR050C,YMR050C,S000004653,F,GO:0008233
YMR089C,YTA12,S000004695,F,GO:0008233
YMR114C,YMR114C,S000004720,F,GO:0008233
YMR150C,IMP1,S000004758,F,GO:0008233
YMR154C,RIM13,S000004763,F,GO:0008233
YMR223W,UBP8,S000004836,F,GO:0008233
YMR274C,RCE1,S000004887,F,GO:0008233
YMR297W,PRC1,S000004912,F,GO:0008233
YMR304W,UBP15,S000004920,F,GO:0008233
YMR314W,PRE5,S000004931,F,GO:0008233
YNL045W,LAP2,S000004990,F,GO:0008233
YNL054W-B,YNL054W-B,S000007385,F,GO:0008233
YNL123W,NMA111,S000005067,F,GO:0008233
YNL186W,UBP10,S000005130,F,GO:0008233
YNL191W,DUG3,S000005135,F,GO:0008233
YNL223W,ATG4,S000005167,F,GO:0008233
YNL238W,KEX2,S000005182,F,GO:0008233
YNL239W,LAP3,S000005183,F,GO:0008233
YNL284C-B,YNL284C-B,S000007387,F,GO:0008233
YNR020C,ATP23,S000005303,F,GO:0008233
YOL038W,PRE6,S000005398,F,GO:0008233
YOL057W,YOL057W,S000005418,F,GO:0008233
YOL103W-B,YOL103W-B,S000007350,F,GO:0008233
YOL153C,YOL153C,S000005513,F,GO:0008233
YOR003W,YSP3,S000005529,F,GO:0008233
YOR124C,UBP2,S000005650,F,GO:0008233
YOR142W-B,YOR142W-B,S000007352,F,GO:0008233
YOR157C,PUP1,S000005683,F,GO:0008233
YOR192C-B,YOR192C-B,S000007354,F,GO:0008233
YOR197W,MCA1,S000005723,F,GO:0008233
YOR219C,STE13,S000005745,F,GO:0008233
YOR256C,TRE2,S000005782,F,GO:0008233
YOR343W-B,YOR343W-B,S000007356,F,GO:0008233
YOR362C,PRE10,S000005889,F,GO:0008233
YPL020C,ULP1,S000005941,F,GO:0008233
YPL060C-A,YPL060C-A,S000007388,F,GO:0008233
YPL072W,UBP16,S000005993,F,GO:0008233
YPL154C,PEP4,S000006075,F,GO:0008233
YPL191C,YPL191C,S000006112,F,GO:0008233
YPL246C,RBD2,S000006167,F,GO:0008233
YPL257W-B,YPL257W-B,S000007358,F,GO:0008233
YPR024W,YME1,S000006228,F,GO:0008233
YPR103W,PRE2,S000006307,F,GO:0008233
YPR122W,AXL1,S000006326,F,GO:0008233
YPR137C-B,YPR137C-B,S000007360,F,GO:0008233
YPR158C-D,YPR158C-D,S000007362,F,GO:0008233
YPR158W-B,YPR158W-B,S000007364,F,GO:0008233
YBL067C,UBP13,S000000163,F,GO:0008234
YBR058C,UBP14,S000000262,F,GO:0008234
YDL122W,UBP1,S000002280,F,GO:0008234
YDR069C,DOA4,S000002476,F,GO:0008234
YDR331W,GPI8,S000002739,F,GO:0008234
YER098W,UBP9,S000000900,F,GO:0008234
YER144C,UBP5,S000000946,F,GO:0008234
YER151C,UBP3,S000000953,F,GO:0008234
YFL044C,OTU1,S000001850,F,GO:0008234
YFR004W,RPN11,S000001900,F,GO:0008234
YFR010W,UBP6,S000001906,F,GO:0008234
YGR098C,ESP1,S000003330,F,GO:0008234
YIL031W,ULP2,S000001293,F,GO:0008234
YIL156W,UBP7,S000001418,F,GO:0008234
YJL197W,UBP12,S000003733,F,GO:0008234
YJR099W,YUH1,S000003860,F,GO:0008234
YKR098C,UBP11,S000001806,F,GO:0008234
YMR154C,RIM13,S000004763,F,GO:0008234
YMR223W,UBP8,S000004836,F,GO:0008234
YMR304W,UBP15,S000004920,F,GO:0008234
YMR322C,SNO4,S000004941,F,GO:0008234
YNL186W,UBP10,S000005130,F,GO:0008234
YNL223W,ATG4,S000005167,F,GO:0008234
YNL239W,LAP3,S000005183,F,GO:0008234
YOR124C,UBP2,S000005650,F,GO:0008234
YOR197W,MCA1,S000005723,F,GO:0008234
YOR391C,HSP33,S000005918,F,GO:0008234
YPL020C,ULP1,S000005941,F,GO:0008234
YPL072W,UBP16,S000005993,F,GO:0008234
YPL191C,YPL191C,S000006112,F,GO:0008234
YPL280W,HSP32,S000006201,F,GO:0008234
YBR074W,PFF1,S000000278,F,GO:0008237
YBR281C,DUG2,S000000485,F,GO:0008237
YBR286W,APE3,S000000490,F,GO:0008237
YCL057W,PRD1,S000000562,F,GO:0008237
YDL216C,RRI1,S000002375,F,GO:0008237
YDR101C,ARX1,S000002508,F,GO:0008237
YDR430C,CYM1,S000002838,F,GO:0008237
YER017C,AFG3,S000000819,F,GO:0008237
YER078C,ICP55,S000000880,F,GO:0008237
YFR004W,RPN11,S000001900,F,GO:0008237
YFR044C,DUG1,S000001940,F,GO:0008237
YHR024C,MAS2,S000001066,F,GO:0008237
YHR047C,AAP1,S000001089,F,GO:0008237
YHR113W,APE4,S000001155,F,GO:0008237
YHR132C,ECM14,S000001174,F,GO:0008237
YHR134W,WSS1,S000001176,F,GO:0008237
YIL108W,YIL108W,S000001370,F,GO:0008237
YIL137C,TMA108,S000001399,F,GO:0008237
YJL172W,CPS1,S000003708,F,GO:0008237
YJR117W,STE24,S000003878,F,GO:0008237
YJR126C,VPS70,S000003887,F,GO:0008237
YKL103C,APE1,S000001586,F,GO:0008237
YKL134C,OCT1,S000001617,F,GO:0008237
YKL157W,APE2,S000001640,F,GO:0008237
YKR087C,OMA1,S000001795,F,GO:0008237
YLL029W,FRA1,S000003952,F,GO:0008237
YLR163C,MAS1,S000004153,F,GO:0008237
YLR389C,STE23,S000004381,F,GO:0008237
YMR089C,YTA12,S000004695,F,GO:0008237
YNL045W,LAP2,S000004990,F,GO:0008237
YNR020C,ATP23,S000005303,F,GO:0008237
YOL057W,YOL057W,S000005418,F,GO:0008237
YOL153C,YOL153C,S000005513,F,GO:0008237
YOL154W,ZPS1,S000005514,F,GO:0008237
YOR256C,TRE2,S000005782,F,GO:0008237
YPR024W,YME1,S000006228,F,GO:0008237
YPR122W,AXL1,S000006326,F,GO:0008237
YAL051W,OAF1,S000000048,F,GO:0008270
YAL060W,BDH1,S000000056,F,GO:0008270
YAL061W,BDH2,S000000057,F,GO:0008270
YBL005W,PDR3,S000000101,F,GO:0008270
YBL019W,APN2,S000000115,F,GO:0008270
YBL066C,SEF1,S000000162,F,GO:0008270
YBL071W-A,KTI11,S000007587,F,GO:0008270
YBR018C,GAL7,S000000222,F,GO:0008270
YBR033W,EDS1,S000000237,F,GO:0008270
YBR046C,ZTA1,S000000250,F,GO:0008270
YBR058C,UBP14,S000000262,F,GO:0008270
YBR145W,ADH5,S000000349,F,GO:0008270
YBR150C,TBS1,S000000354,F,GO:0008270
YBR239C,ERT1,S000000443,F,GO:0008270
YBR240C,THI2,S000000444,F,GO:0008270
YBR263W,SHM1,S000000467,F,GO:0008270
YBR267W,REI1,S000000471,F,GO:0008270
YBR297W,MAL33,S000000501,F,GO:0008270
YCL030C,HIS4,S000000535,F,GO:0008270
YCR018C,SRD1,S000000611,F,GO:0008270
YCR105W,ADH7,S000000702,F,GO:0008270
YCR106W,RDS1,S000000703,F,GO:0008270
YDL030W,PRP9,S000002188,F,GO:0008270
YDL043C,PRP11,S000002201,F,GO:0008270
YDL061C,RPS29B,S000002219,F,GO:0008270
YDL168W,SFA1,S000002327,F,GO:0008270
YDL170W,UGA3,S000002329,F,GO:0008270
YDL175C,AIR2,S000002334,F,GO:0008270
YDL238C,GUD1,S000002397,F,GO:0008270
YDL246C,SOR2,S000002405,F,GO:0008270
YDR034C,LYS14,S000002441,F,GO:0008270
YDR045C,RPC11,S000002452,F,GO:0008270
YDR052C,DBF4,S000002459,F,GO:0008270
YDR088C,SLU7,S000002495,F,GO:0008270
YDR207C,UME6,S000002615,F,GO:0008270
YDR213W,UPC2,S000002621,F,GO:0008270
YDR265W,PEX10,S000002673,F,GO:0008270
YDR303C,RSC3,S000002711,F,GO:0008270
YDR409W,SIZ1,S000002817,F,GO:0008270
YDR421W,ARO80,S000002829,F,GO:0008270
YDR448W,ADA2,S000002856,F,GO:0008270
YDR520C,URC2,S000002928,F,GO:0008270
YEL019C,MMS21,S000000745,F,GO:0008270
YER003C,PMI40,S000000805,F,GO:0008270
YER017C,AFG3,S000000819,F,GO:0008270
YER040W,GLN3,S000000842,F,GO:0008270
YER091C,MET6,S000000893,F,GO:0008270
YER137C,YER137C,S000000939,F,GO:0008270
YER184C,TOG1,S000000986,F,GO:0008270
YFL021W,GAT1,S000001873,F,GO:0008270
YFL052W,ZNF1,S000001842,F,GO:0008270
YFR005C,SAD1,S000001901,F,GO:0008270
YFR018C,YFR018C,S000001914,F,GO:0008270
YFR037C,RSC8,S000001933,F,GO:0008270
YGL013C,PDR1,S000002981,F,GO:0008270
YGL040C,HEM2,S000003008,F,GO:0008270
YGL043W,DST1,S000003011,F,GO:0008270
YGL070C,RPB9,S000003038,F,GO:0008270
YGL162W,SUT1,S000003130,F,GO:0008270
YGL187C,COX4,S000003155,F,GO:0008270
YGR058W,PEF1,S000003290,F,GO:0008270
YGR063C,SPT4,S000003295,F,GO:0008270
YGR109W-A,YGR109W-A,S000007346,F,GO:0008270
YGR109W-B,YGR109W-B,S000007347,F,GO:0008270
YGR184C,UBR1,S000003416,F,GO:0008270
YGR211W,ZPR1,S000003443,F,GO:0008270
YGR267C,FOL2,S000003499,F,GO:0008270
YGR288W,MAL13,S000003520,F,GO:0008270
YHL010C,ETP1,S000001002,F,GO:0008270
YHR035W,NEL1,S000001077,F,GO:0008270
YHR047C,AAP1,S000001089,F,GO:0008270
YHR056C,RSC30,S000001098,F,GO:0008270
YHR098C,SFB3,S000001140,F,GO:0008270
YHR113W,APE4,S000001155,F,GO:0008270
YHR132C,ECM14,S000001174,F,GO:0008270
YHR143W-A,RPC10,S000001185,F,GO:0008270
YHR144C,DCD1,S000001187,F,GO:0008270
YHR178W,STB5,S000001221,F,GO:0008270
YIL030C,SSM4,S000001292,F,GO:0008270
YIL079C,AIR1,S000001341,F,GO:0008270
YIL082W-A,YIL082W-A,S000003537,F,GO:0008270
YIL109C,SEC24,S000001371,F,GO:0008270
YIL130W,ASG1,S000001392,F,GO:0008270
YIL137C,TMA108,S000001399,F,GO:0008270
YIR013C,GAT4,S000001452,F,GO:0008270
YIR023W,DAL81,S000001462,F,GO:0008270
YIR027C,DAL1,S000001466,F,GO:0008270
YJL035C,TAD2,S000003572,F,GO:0008270
YJL056C,ZAP1,S000003592,F,GO:0008270
YJL089W,SIP4,S000003625,F,GO:0008270
YJL103C,GSM1,S000003639,F,GO:0008270
YJL110C,GZF3,S000003646,F,GO:0008270
YJL206C,YJL206C,S000003741,F,GO:0008270
YJR063W,RPA12,S000003824,F,GO:0008270
YJR104C,SOD1,S000003865,F,GO:0008270
YJR127C,RSF2,S000003888,F,GO:0008270
YJR159W,SOR1,S000003920,F,GO:0008270
YKL015W,PUT3,S000001498,F,GO:0008270
YKL034W,TUL1,S000001517,F,GO:0008270
YKL038W,RGT1,S000001521,F,GO:0008270
YKL059C,MPE1,S000001542,F,GO:0008270
YKL060C,FBA1,S000001543,F,GO:0008270
YKL084W,HOT13,S000001567,F,GO:0008270
YKL103C,APE1,S000001586,F,GO:0008270
YKL114C,APN1,S000001597,F,GO:0008270
YKL157W,APE2,S000001640,F,GO:0008270
YKL185W,ASH1,S000001668,F,GO:0008270
YKL222C,YKL222C,S000001705,F,GO:0008270
YKR023W,YKR023W,S000001731,F,GO:0008270
YKR034W,DAL80,S000001742,F,GO:0008270
YKR064W,OAF3,S000001772,F,GO:0008270
YLL054C,YLL054C,S000003977,F,GO:0008270
YLL062C,MHT1,S000003985,F,GO:0008270
YLR005W,SSL1,S000003995,F,GO:0008270
YLR013W,GAT3,S000004003,F,GO:0008270
YLR014C,PPR1,S000004004,F,GO:0008270
YLR024C,UBR2,S000004014,F,GO:0008270
YLR032W,RAD5,S000004022,F,GO:0008270
YLR058C,SHM2,S000004048,F,GO:0008270
YLR070C,XYL2,S000004060,F,GO:0008270
YLR074C,BUD20,S000004064,F,GO:0008270
YLR098C,CHA4,S000004088,F,GO:0008270
YLR116W,MSL5,S000004106,F,GO:0008270
YLR228C,ECM22,S000004218,F,GO:0008270
YLR245C,CDD1,S000004235,F,GO:0008270
YLR256W,HAP1,S000004246,F,GO:0008270
YLR266C,PDR8,S000004256,F,GO:0008270
YLR278C,YLR278C,S000004268,F,GO:0008270
YLR298C,YHC1,S000004289,F,GO:0008270
YLR388W,RPS29A,S000004380,F,GO:0008270
YLR451W,LEU3,S000004443,F,GO:0008270
YML076C,WAR1,S000004541,F,GO:0008270
YML099C,ARG81,S000004565,F,GO:0008270
YML107C,PML39,S000004575,F,GO:0008270
YMR019W,STB4,S000004621,F,GO:0008270
YMR026C,PEX12,S000004628,F,GO:0008270
YMR038C,CCS1,S000004641,F,GO:0008270
YMR080C,NAM7,S000004685,F,GO:0008270
YMR083W,ADH3,S000004688,F,GO:0008270
YMR089C,YTA12,S000004695,F,GO:0008270
YMR136W,GAT2,S000004744,F,GO:0008270
YMR168C,CEP3,S000004778,F,GO:0008270
YMR201C,RAD14,S000004814,F,GO:0008270
YMR223W,UBP8,S000004836,F,GO:0008270
YMR247C,RKR1,S000004861,F,GO:0008270
YMR280C,CAT8,S000004893,F,GO:0008270
YMR303C,ADH2,S000004918,F,GO:0008270
YMR318C,ADH6,S000004937,F,GO:0008270
YNL023C,FAP1,S000004968,F,GO:0008270
YNL036W,NCE103,S000004981,F,GO:0008270
YNL045W,LAP2,S000004990,F,GO:0008270
YNL049C,SFB2,S000004994,F,GO:0008270
YNL155W,CUZ1,S000005099,F,GO:0008270
YNL255C,GIS2,S000005199,F,GO:0008270
YNL262W,POL2,S000005206,F,GO:0008270
YNL310C,ZIM17,S000005254,F,GO:0008270
YNR063W,YNR063W,S000005346,F,GO:0008270
YOL033W,MSE1,S000005393,F,GO:0008270
YOL086C,ADH1,S000005446,F,GO:0008270
YOL089C,HAL9,S000005449,F,GO:0008270
YOL133W,HRT1,S000005493,F,GO:0008270
YOL154W,ZPS1,S000005514,F,GO:0008270
YOR052C,TMC1,S000005578,F,GO:0008270
YOR077W,RTS2,S000005603,F,GO:0008270
YOR156C,NFI1,S000005682,F,GO:0008270
YOR162C,YRR1,S000005688,F,GO:0008270
YOR172W,YRM1,S000005698,F,GO:0008270
YOR210W,RPB10,S000005736,F,GO:0008270
YOR337W,TEA1,S000005864,F,GO:0008270
YOR341W,RPA190,S000005868,F,GO:0008270
YOR363C,PIP2,S000005890,F,GO:0008270
YOR380W,RDR1,S000005907,F,GO:0008270
YPL015C,HST2,S000005936,F,GO:0008270
YPL021W,ECM23,S000005942,F,GO:0008270
YPL103C,FMP30,S000006024,F,GO:0008270
YPL111W,CAR1,S000006032,F,GO:0008270
YPL133C,RDS2,S000006054,F,GO:0008270
YPL248C,GAL4,S000006169,F,GO:0008270
YPR017C,DSS4,S000006221,F,GO:0008270
YPR022C,SDD4,S000006226,F,GO:0008270
YPR062W,FCY1,S000006266,F,GO:0008270
YPR181C,SEC23,S000006385,F,GO:0008270
YPR196W,YPR196W,S000006400,F,GO:0008270
Q0130,OLI1,S000007274,F,GO:0008289
YAR042W,SWH1,S000000081,F,GO:0008289
YBR086C,IST2,S000000290,F,GO:0008289
YCR009C,RVS161,S000000602,F,GO:0008289
YDL019C,OSH2,S000002177,F,GO:0008289
YDL113C,ATG20,S000002271,F,GO:0008289
YDL161W,ENT1,S000002320,F,GO:0008289
YDR153C,ENT5,S000002560,F,GO:0008289
YDR372C,VPS74,S000002780,F,GO:0008289
YDR388W,RVS167,S000002796,F,GO:0008289
YDR425W,SNX41,S000002833,F,GO:0008289
YFL014W,HSP12,S000001880,F,GO:0008289
YGL119W,COQ8,S000003087,F,GO:0008289
YGL219C,MDM34,S000003187,F,GO:0008289
YGR037C,ACB1,S000003269,F,GO:0008289
YGR086C,PIL1,S000003318,F,GO:0008289
YHR001W,OSH7,S000001043,F,GO:0008289
YHR073W,OSH3,S000001115,F,GO:0008289
YJL036W,SNX4,S000003573,F,GO:0008289
YJL079C,PRY1,S000003615,F,GO:0008289
YJR125C,ENT3,S000003886,F,GO:0008289
YKL130C,SHE2,S000001613,F,GO:0008289
YKR003W,OSH6,S000001711,F,GO:0008289
YKR013W,PRY2,S000001721,F,GO:0008289
YLL006W,MMM1,S000003929,F,GO:0008289
YLR178C,TFS1,S000004168,F,GO:0008289
YLR193C,UPS1,S000004183,F,GO:0008289
YLR201C,COQ9,S000004191,F,GO:0008289
YLR206W,ENT2,S000004196,F,GO:0008289
YLR457C,NBP1,S000004449,F,GO:0008289
YML072C,TCB3,S000004537,F,GO:0008289
YNL087W,TCB2,S000005031,F,GO:0008289
YOL009C,MDM12,S000005369,F,GO:0008289
YOR086C,TCB1,S000005612,F,GO:0008289
YOR237W,HES1,S000005763,F,GO:0008289
YOR357C,SNX3,S000005884,F,GO:0008289
YPL004C,LSP1,S000005925,F,GO:0008289
YPL145C,KES1,S000006066,F,GO:0008289
YPR091C,NVJ2,S000006295,F,GO:0008289
YAL001C,TFC3,S000000001,F,GO:0008301
YBR089C-A,NHP6B,S000002157,F,GO:0008301
YBR123C,TFC1,S000000327,F,GO:0008301
YBR182C,SMP1,S000000386,F,GO:0008301
YCL066W,HMLALPHA1,S000000571,F,GO:0008301
YCL067C,HMLALPHA2,S000000572,F,GO:0008301
YCR039C,MATALPHA2,S000000635,F,GO:0008301
YCR040W,MATALPHA1,S000000636,F,GO:0008301
YDR174W,HMO1,S000002581,F,GO:0008301
YER148W,SPT15,S000000950,F,GO:0008301
YGR047C,TFC4,S000003279,F,GO:0008301
YGR140W,CBF2,S000003372,F,GO:0008301
YMR072W,ABF2,S000004676,F,GO:0008301
YMR094W,CTF13,S000004700,F,GO:0008301
YMR168C,CEP3,S000004778,F,GO:0008301
YNL216W,RAP1,S000005160,F,GO:0008301
YOR110W,TFC7,S000005636,F,GO:0008301
YPL007C,TFC8,S000005928,F,GO:0008301
YPL089C,RLM1,S000006010,F,GO:0008301
YPR052C,NHP6A,S000006256,F,GO:0008301
YPR065W,ROX1,S000006269,F,GO:0008301
YBR091C,TIM12,S000000295,F,GO:0008565
YBR171W,SEC66,S000000375,F,GO:0008565
YDL058W,USO1,S000002216,F,GO:0008565
YDR086C,SSS1,S000002493,F,GO:0008565
YDR395W,SXM1,S000002803,F,GO:0008565
YEL020W-A,TIM9,S000007256,F,GO:0008565
YER009W,NTF2,S000000811,F,GO:0008565
YER087C-B,SBH1,S000002128,F,GO:0008565
YER110C,KAP123,S000000912,F,GO:0008565
YER157W,COG3,S000000959,F,GO:0008565
YGL016W,KAP122,S000002984,F,GO:0008565
YGL238W,CSE1,S000003207,F,GO:0008565
YGL241W,KAP114,S000003210,F,GO:0008565
YGR181W,TIM13,S000003413,F,GO:0008565
YGR218W,CRM1,S000003450,F,GO:0008565
YHL028W,WSC4,S000001020,F,GO:0008565
YHR005C-A,TIM10,S000003530,F,GO:0008565
YHR012W,VPS29,S000001054,F,GO:0008565
YJL024C,APS3,S000003561,F,GO:0008565
YJL053W,PEP8,S000003589,F,GO:0008565
YJL154C,VPS35,S000003690,F,GO:0008565
YJR058C,APS2,S000003819,F,GO:0008565
YJR132W,NMD5,S000003893,F,GO:0008565
YJR135W-A,TIM8,S000007348,F,GO:0008565
YKL186C,MTR2,S000001669,F,GO:0008565
YLR008C,PAM18,S000003998,F,GO:0008565
YLR292C,SEC72,S000004283,F,GO:0008565
YLR347C,KAP95,S000004339,F,GO:0008565
YLR378C,SEC61,S000004370,F,GO:0008565
YMR308C,PSE1,S000004925,F,GO:0008565
YNL189W,SRP1,S000005133,F,GO:0008565
YNL328C,MDJ2,S000005272,F,GO:0008565
YOR069W,VPS5,S000005595,F,GO:0008565
YOR132W,VPS17,S000005658,F,GO:0008565
YOR160W,MTR10,S000005686,F,GO:0008565
YOR254C,SEC63,S000005780,F,GO:0008565
YPL094C,SEC62,S000006015,F,GO:0008565
YPL125W,KAP120,S000006046,F,GO:0008565
YBR141C,BMT2,S000000345,F,GO:0008757
YBR271W,EFM2,S000000475,F,GO:0008757
YCR047C,BUD23,S000000643,F,GO:0008757
YDR140W,MTQ2,S000002547,F,GO:0008757
YDR316W,OMS1,S000002724,F,GO:0008757
YDR465C,RMT2,S000002873,F,GO:0008757
YHR207C,SET5,S000001250,F,GO:0008757
YHR209W,CRG1,S000001252,F,GO:0008757
YIL096C,BMT5,S000001358,F,GO:0008757
YIL110W,HPM1,S000001372,F,GO:0008757
YJR073C,OPI3,S000003834,F,GO:0008757
YLR063W,BMT6,S000004053,F,GO:0008757
YLR137W,RKM5,S000004127,F,GO:0008757
YLR285W,NNT1,S000004275,F,GO:0008757
YML005W,TRM12,S000004464,F,GO:0008757
YMR027W,YMR027W,S000004629,F,GO:0008757
YMR209C,YMR209C,S000004822,F,GO:0008757
YNL024C,EFM6,S000004969,F,GO:0008757
YNL061W,NOP2,S000005005,F,GO:0008757
YNL063W,MTQ1,S000005007,F,GO:0008757
YNL092W,YNL092W,S000005036,F,GO:0008757
YOL124C,TRM11,S000005484,F,GO:0008757
YPL017C,IRC15,S000005938,F,GO:0008757
Q0105,COB,S000007270,F,GO:0009055
Q0110,BI2,S000007271,F,GO:0009055
Q0115,BI3,S000007272,F,GO:0009055
Q0275,COX3,S000007283,F,GO:0009055
YBL071W-A,KTI11,S000007587,F,GO:0009055
YBR014C,GRX7,S000000218,F,GO:0009055
YCL035C,GRX1,S000000540,F,GO:0009055
YCR004C,YCP4,S000000597,F,GO:0009055
YDL010W,GRX6,S000002168,F,GO:0009055
YDR098C,GRX3,S000002505,F,GO:0009055
YDR513W,GRX2,S000002921,F,GO:0009055
YEL039C,CYC7,S000000765,F,GO:0009055
YER174C,GRX4,S000000976,F,GO:0009055
YFL018C,LPD1,S000001876,F,GO:0009055
YFR016C,YFR016C,S000001912,F,GO:0009055
YGL055W,OLE1,S000003023,F,GO:0009055
YGR207C,CIR1,S000003439,F,GO:0009055
YHR042W,NCP1,S000001084,F,GO:0009055
YJL045W,YJL045W,S000003581,F,GO:0009055
YJR048W,CYC1,S000003809,F,GO:0009055
YKL141W,SDH3,S000001624,F,GO:0009055
YKL148C,SDH1,S000001631,F,GO:0009055
YKR071C,DRE2,S000001779,F,GO:0009055
YLL041C,SDH2,S000003964,F,GO:0009055
YLR364W,GRX8,S000004356,F,GO:0009055
YMR118C,SHH3,S000004724,F,GO:0009055
YNL111C,CYB5,S000005055,F,GO:0009055
YOR065W,CYT1,S000005591,F,GO:0009055
YOR356W,CIR2,S000005883,F,GO:0009055
YPL017C,IRC15,S000005938,F,GO:0009055
YPL059W,GRX5,S000005980,F,GO:0009055
YPL091W,GLR1,S000006012,F,GO:0009055
YPL156C,PRM4,S000006077,F,GO:0009055
YPL252C,YAH1,S000006173,F,GO:0009055
YPR004C,AIM45,S000006208,F,GO:0009055
YBR014C,GRX7,S000000218,F,GO:0015035
YCL035C,GRX1,S000000540,F,GO:0015035
YCL043C,PDI1,S000000548,F,GO:0015035
YCR083W,TRX3,S000000679,F,GO:0015035
YDL010W,GRX6,S000002168,F,GO:0015035
