System,Standard,SGD,type,GO.term
YKL141W,SDH3,S000001624,C,GO:0016020
YKL146W,AVT3,S000001629,C,GO:0016020
YKL148C,SDH1,S000001631,C,GO:0016020
YKL150W,MCR1,S000001633,C,GO:0016020
YKL152C,GPM1,S000001635,C,GO:0016020
YKL154W,SRP102,S000001637,C,GO:0016020
YKL165C,MCD4,S000001648,C,GO:0016020
YKL174C,TPO5,S000001657,C,GO:0016020
YKL175W,ZRT3,S000001658,C,GO:0016020
YKL178C,STE3,S000001661,C,GO:0016020
YKL179C,COY1,S000001662,C,GO:0016020
YKL183C-A,YKL183C-A,S000028558,C,GO:0016020
YKL188C,PXA2,S000001671,C,GO:0016020
YKL195W,MIA40,S000001678,C,GO:0016020
YKL196C,YKT6,S000001679,C,GO:0016020
YKL197C,PEX1,S000001680,C,GO:0016020
YKL201C,MNN4,S000001684,C,GO:0016020
YKL203C,TOR2,S000001686,C,GO:0016020
YKL207W,EMC3,S000001690,C,GO:0016020
YKL209C,STE6,S000001692,C,GO:0016020
YKL212W,SAC1,S000001695,C,GO:0016020
YKL217W,JEN1,S000001700,C,GO:0016020
YKL219W,COS9,S000001702,C,GO:0016020
YKL220C,FRE2,S000001703,C,GO:0016020
YKL221W,MCH2,S000001704,C,GO:0016020
YKR001C,VPS1,S000001709,C,GO:0016020
YKR003W,OSH6,S000001711,C,GO:0016020
YKR005C,YKR005C,S000001713,C,GO:0016020
YKR007W,MEH1,S000001715,C,GO:0016020
YKR014C,YPT52,S000001722,C,GO:0016020
YKR016W,MIC60,S000001724,C,GO:0016020
YKR020W,VPS51,S000001728,C,GO:0016020
YKR027W,BCH2,S000001735,C,GO:0016020
YKR030W,GMH1,S000001738,C,GO:0016020
YKR035W-A,DID2,S000006435,C,GO:0016020
YKR036C,CAF4,S000001744,C,GO:0016020
YKR039W,GAP1,S000001747,C,GO:0016020
YKR042W,UTH1,S000001750,C,GO:0016020
YKR044W,UIP5,S000001752,C,GO:0016020
YKR046C,PLN1,S000001754,C,GO:0016020
YKR050W,TRK2,S000001758,C,GO:0016020
YKR051W,YKR051W,S000001759,C,GO:0016020
YKR052C,MRS4,S000001760,C,GO:0016020
YKR053C,YSR3,S000001761,C,GO:0016020
YKR055W,RHO4,S000001763,C,GO:0016020
YKR061W,KTR2,S000001769,C,GO:0016020
YKR065C,PAM17,S000001773,C,GO:0016020
YKR067W,GPT2,S000001775,C,GO:0016020
YKR082W,NUP133,S000001790,C,GO:0016020
YKR087C,OMA1,S000001795,C,GO:0016020
YKR088C,TVP38,S000001796,C,GO:0016020
YKR089C,TGL4,S000001797,C,GO:0016020
YKR093W,PTR2,S000001801,C,GO:0016020
YKR100C,SKG1,S000001808,C,GO:0016020
YKR102W,FLO10,S000001810,C,GO:0016020
YKR103W,NFT1,S000001811,C,GO:0016020
YKR104W,YKR104W,S000001812,C,GO:0016020
YKR105C,VBA5,S000001813,C,GO:0016020
YKR106W,GEX2,S000001814,C,GO:0016020
YLL001W,DNM1,S000003924,C,GO:0016020
YLL005C,SPO75,S000003928,C,GO:0016020
YLL006W-A,YLL006W-A,S000028560,C,GO:0016020
YLL006W,MMM1,S000003929,C,GO:0016020
YLL010C,PSR1,S000003933,C,GO:0016020
YLL012W,YEH1,S000003935,C,GO:0016020
YLL013C,PUF3,S000003936,C,GO:0016020
YLL014W,EMC6,S000003937,C,GO:0016020
YLL015W,BPT1,S000003938,C,GO:0016020
YLL016W,SDC25,S000003939,C,GO:0016020
YLL023C,POM33,S000003946,C,GO:0016020
YLL028W,TPO1,S000003951,C,GO:0016020
YLL030C,RRT7,S000003953,C,GO:0016020
YLL031C,GPI13,S000003954,C,GO:0016020
YLL041C,SDH2,S000003964,C,GO:0016020
YLL042C,ATG10,S000003965,C,GO:0016020
YLL043W,FPS1,S000003966,C,GO:0016020
YLL048C,YBT1,S000003971,C,GO:0016020
YLL051C,FRE6,S000003974,C,GO:0016020
YLL052C,AQY2,S000003975,C,GO:0016020
YLL053C,YLL053C,S000003976,C,GO:0016020
YLL055W,YCT1,S000003978,C,GO:0016020
YLL061W,MMP1,S000003984,C,GO:0016020
YLR001C,YLR001C,S000003991,C,GO:0016020
YLR004C,THI73,S000003994,C,GO:0016020
YLR008C,PAM18,S000003998,C,GO:0016020
YLR018C,POM34,S000004008,C,GO:0016020
YLR019W,PSR2,S000004009,C,GO:0016020
YLR020C,YEH2,S000004010,C,GO:0016020
YLR023C,IZH3,S000004013,C,GO:0016020
YLR025W,SNF7,S000004015,C,GO:0016020
YLR026C,SED5,S000004016,C,GO:0016020
YLR034C,SMF3,S000004024,C,GO:0016020
YLR036C,YLR036C,S000004026,C,GO:0016020
YLR039C,RIC1,S000004029,C,GO:0016020
YLR040C,AFB1,S000004030,C,GO:0016020
YLR042C,YLR042C,S000004032,C,GO:0016020
YLR043C,TRX1,S000004033,C,GO:0016020
YLR046C,YLR046C,S000004036,C,GO:0016020
YLR047C,FRE8,S000004037,C,GO:0016020
YLR050C,YLR050C,S000004040,C,GO:0016020
YLR054C,OSW2,S000004044,C,GO:0016020
YLR056W,ERG3,S000004046,C,GO:0016020
YLR057W,MNL2,S000004047,C,GO:0016020
YLR064W,PER33,S000004054,C,GO:0016020
YLR065C,SND2,S000004055,C,GO:0016020
YLR066W,SPC3,S000004056,C,GO:0016020
YLR067C,PET309,S000004057,C,GO:0016020
YLR072W,LAM6,S000004062,C,GO:0016020
YLR077W,FMP25,S000004067,C,GO:0016020
YLR078C,BOS1,S000004068,C,GO:0016020
YLR080W,EMP46,S000004070,C,GO:0016020
YLR081W,GAL2,S000004071,C,GO:0016020
YLR083C,EMP70,S000004073,C,GO:0016020
YLR084C,RAX2,S000004074,C,GO:0016020
YLR087C,CSF1,S000004077,C,GO:0016020
YLR088W,GAA1,S000004078,C,GO:0016020
YLR090W,XDJ1,S000004080,C,GO:0016020
YLR092W,SUL2,S000004082,C,GO:0016020
YLR093C,NYV1,S000004083,C,GO:0016020
YLR096W,KIN2,S000004086,C,GO:0016020
YLR100W,ERG27,S000004090,C,GO:0016020
YLR105C,SEN2,S000004095,C,GO:0016020
YLR110C,CCW12,S000004100,C,GO:0016020
YLR111W,YLR111W,S000004101,C,GO:0016020
YLR119W,SRN2,S000004109,C,GO:0016020
YLR120C,YPS1,S000004110,C,GO:0016020
YLR121C,YPS3,S000004111,C,GO:0016020
YLR122C,YLR122C,S000004112,C,GO:0016020
YLR130C,ZRT2,S000004120,C,GO:0016020
YLR138W,NHA1,S000004128,C,GO:0016020
YLR139C,SLS1,S000004129,C,GO:0016020
YLR145W,RMP1,S000004135,C,GO:0016020
YLR148W,PEP3,S000004138,C,GO:0016020
YLR152C,YLR152C,S000004142,C,GO:0016020
YLR162W,YLR162W,S000004152,C,GO:0016020
YLR164W,SHH4,S000004154,C,GO:0016020
YLR168C,UPS2,S000004158,C,GO:0016020
YLR170C,APS1,S000004160,C,GO:0016020
YLR173W,YLR173W,S000004163,C,GO:0016020
YLR181C,VTA1,S000004171,C,GO:0016020
YLR187W,SKG3,S000004177,C,GO:0016020
YLR188W,MDL1,S000004178,C,GO:0016020
YLR189C,ATG26,S000004179,C,GO:0016020
YLR190W,MMR1,S000004180,C,GO:0016020
YLR191W,PEX13,S000004181,C,GO:0016020
YLR193C,UPS1,S000004183,C,GO:0016020
YLR194C,NCW2,S000004184,C,GO:0016020
YLR201C,COQ9,S000004191,C,GO:0016020
YLR203C,MSS51,S000004193,C,GO:0016020
YLR204W,QRI5,S000004194,C,GO:0016020
YLR205C,HMX1,S000004195,C,GO:0016020
YLR206W,ENT2,S000004196,C,GO:0016020
YLR207W,HRD3,S000004197,C,GO:0016020
YLR208W,SEC13,S000004198,C,GO:0016020
YLR211C,ATG38,S000004201,C,GO:0016020
YLR214W,FRE1,S000004204,C,GO:0016020
YLR218C,COA4,S000004208,C,GO:0016020
YLR219W,MSC3,S000004209,C,GO:0016020
YLR220W,CCC1,S000004210,C,GO:0016020
YLR228C,ECM22,S000004218,C,GO:0016020
YLR229C,CDC42,S000004219,C,GO:0016020
YLR237W,THI7,S000004227,C,GO:0016020
YLR238W,FAR10,S000004228,C,GO:0016020
YLR240W,VPS34,S000004230,C,GO:0016020
YLR241W,CSC1,S000004231,C,GO:0016020
YLR242C,ARV1,S000004232,C,GO:0016020
YLR246W,ERF2,S000004236,C,GO:0016020
YLR251W,SYM1,S000004241,C,GO:0016020
YLR253W,MCP2,S000004243,C,GO:0016020
YLR260W,LCB5,S000004250,C,GO:0016020
YLR262C,YPT6,S000004252,C,GO:0016020
YLR265C,NEJ1,S000004255,C,GO:0016020
YLR268W,SEC22,S000004258,C,GO:0016020
YLR283W,YLR283W,S000004273,C,GO:0016020
YLR289W,GUF1,S000004280,C,GO:0016020
YLR295C,ATP14,S000004286,C,GO:0016020
YLR296W,YLR296W,S000004287,C,GO:0016020
YLR297W,YLR297W,S000004288,C,GO:0016020
YLR299W,ECM38,S000004290,C,GO:0016020
YLR302C,YLR302C,S000004293,C,GO:0016020
YLR305C,STT4,S000004296,C,GO:0016020
YLR309C,IMH1,S000004300,C,GO:0016020
YLR310C,CDC25,S000004301,C,GO:0016020
YLR312C,ATG39,S000004303,C,GO:0016020
YLR314C,CDC3,S000004306,C,GO:0016020
YLR324W,PEX30,S000004316,C,GO:0016020
YLR326W,YLR326W,S000004318,C,GO:0016020
YLR330W,CHS5,S000004322,C,GO:0016020
YLR332W,MID2,S000004324,C,GO:0016020
YLR335W,NUP2,S000004327,C,GO:0016020
YLR342W-A,YLR342W-A,S000028571,C,GO:0016020
YLR342W,FKS1,S000004334,C,GO:0016020
YLR343W,GAS2,S000004335,C,GO:0016020
YLR348C,DIC1,S000004340,C,GO:0016020
YLR350W,ORM2,S000004342,C,GO:0016020
YLR353W,BUD8,S000004345,C,GO:0016020
YLR356W,ATG33,S000004348,C,GO:0016020
YLR360W,VPS38,S000004352,C,GO:0016020
YLR372W,ELO3,S000004364,C,GO:0016020
YLR373C,VID22,S000004365,C,GO:0016020
YLR378C,SEC61,S000004370,C,GO:0016020
YLR386W,VAC14,S000004378,C,GO:0016020
YLR389C,STE23,S000004381,C,GO:0016020
YLR390W-A,CCW14,S000006429,C,GO:0016020
YLR390W,ECM19,S000004382,C,GO:0016020
YLR393W,ATP10,S000004385,C,GO:0016020
YLR395C,COX8,S000004387,C,GO:0016020
YLR404W,SEI1,S000004396,C,GO:0016020
YLR411W,CTR3,S000004403,C,GO:0016020
YLR413W,INA1,S000004405,C,GO:0016020
YLR414C,PUN1,S000004406,C,GO:0016020
YLR417W,VPS36,S000004409,C,GO:0016020
YLR423C,ATG17,S000004415,C,GO:0016020
YLR426W,TDA5,S000004418,C,GO:0016020
YLR431C,ATG23,S000004423,C,GO:0016020
YLR436C,ECM30,S000004428,C,GO:0016020
YLR440C,SEC39,S000004432,C,GO:0016020
YLR443W,ECM7,S000004435,C,GO:0016020
YLR447C,VMA6,S000004439,C,GO:0016020
YLR450W,HMG2,S000004442,C,GO:0016020
YLR459W,GAB1,S000004451,C,GO:0016020
YLR461W,PAU4,S000004453,C,GO:0016020
YML012W,ERV25,S000004473,C,GO:0016020
YML013W,UBX2,S000004475,C,GO:0016020
YML018C,YML018C,S000004480,C,GO:0016020
YML019W,OST6,S000004481,C,GO:0016020
YML029W,USA1,S000004491,C,GO:0016020
YML030W,RCF1,S000004492,C,GO:0016020
YML031W,NDC1,S000004493,C,GO:0016020
YML034W,SRC1,S000004497,C,GO:0016020
YML038C,YMD8,S000004502,C,GO:0016020
YML042W,CAT2,S000004506,C,GO:0016020
YML047C,PRM6,S000004510,C,GO:0016020
YML048W,GSF2,S000004511,C,GO:0016020
YML052W,SUR7,S000004516,C,GO:0016020
YML055W,SPC2,S000004519,C,GO:0016020
YML059C,NTE1,S000004524,C,GO:0016020
YML061C,PIF1,S000004526,C,GO:0016020
YML066C,SMA2,S000004531,C,GO:0016020
YML067C,ERV41,S000004532,C,GO:0016020
YML071C,COG8,S000004536,C,GO:0016020
YML072C,TCB3,S000004537,C,GO:0016020
YML075C,HMG1,S000004540,C,GO:0016020
YML081C-A,ATP18,S000007247,C,GO:0016020
YML086C,ALO1,S000004551,C,GO:0016020
YML087C,AIM33,S000004552,C,GO:0016020
YML103C,NUP188,S000004571,C,GO:0016020
YML107C,PML39,S000004575,C,GO:0016020
YML110C,COQ5,S000004578,C,GO:0016020
YML115C,VAN1,S000004583,C,GO:0016020
YML116W,ATR1,S000004584,C,GO:0016020
YML120C,NDI1,S000004589,C,GO:0016020
YML121W,GTR1,S000004590,C,GO:0016020
YML123C,PHO84,S000004592,C,GO:0016020
YML125C,PGA3,S000004594,C,GO:0016020
YML129C,COX14,S000004598,C,GO:0016020
YML130C,ERO1,S000004599,C,GO:0016020
YML131W,YML131W,S000004600,C,GO:0016020
YML132W,COS3,S000004601,C,GO:0016020
YMR003W,AIM34,S000004605,C,GO:0016020
YMR004W,MVP1,S000004606,C,GO:0016020
YMR006C,PLB2,S000004608,C,GO:0016020
YMR008C,PLB1,S000004610,C,GO:0016020
YMR010W,ANY1,S000004612,C,GO:0016020
YMR011W,HXT2,S000004613,C,GO:0016020
YMR013C,SEC59,S000004615,C,GO:0016020
YMR017W,SPO20,S000004619,C,GO:0016020
YMR022W,UBC7,S000004624,C,GO:0016020
YMR026C,PEX12,S000004628,C,GO:0016020
YMR030W-A,YMR030W-A,S000028574,C,GO:0016020
YMR031C,EIS1,S000004633,C,GO:0016020
YMR034C,RCH1,S000004637,C,GO:0016020
YMR035W,IMP2,S000004638,C,GO:0016020
YMR040W,YET2,S000004643,C,GO:0016020
YMR047C,NUP116,S000004650,C,GO:0016020
YMR054W,STV1,S000004658,C,GO:0016020
YMR056C,AAC1,S000004660,C,GO:0016020
YMR058W,FET3,S000004662,C,GO:0016020
YMR059W,SEN15,S000004663,C,GO:0016020
YMR060C,SAM37,S000004664,C,GO:0016020
YMR063W,RIM9,S000004667,C,GO:0016020
YMR065W,KAR5,S000004669,C,GO:0016020
YMR068W,AVO2,S000004672,C,GO:0016020
YMR071C,TVP18,S000004675,C,GO:0016020
YMR077C,VPS20,S000004682,C,GO:0016020
YMR079W,SEC14,S000004684,C,GO:0016020
YMR086W,SEG1,S000004692,C,GO:0016020
YMR088C,VBA1,S000004694,C,GO:0016020
YMR089C,YTA12,S000004695,C,GO:0016020
YMR097C,MTG1,S000004703,C,GO:0016020
YMR098C,ATP25,S000004704,C,GO:0016020
YMR110C,HFD1,S000004716,C,GO:0016020
YMR115W,MGR3,S000004721,C,GO:0016020
YMR118C,SHH3,S000004724,C,GO:0016020
YMR119W,ASI1,S000004725,C,GO:0016020
YMR122W-A,YMR122W-A,S000007524,C,GO:0016020
YMR123W,PKR1,S000004730,C,GO:0016020
YMR126C,DLT1,S000004733,C,GO:0016020
YMR129W,POM152,S000004736,C,GO:0016020
YMR134W,ERG29,S000004741,C,GO:0016020
YMR148W,LDO16,S000004756,C,GO:0016020
YMR149W,SWP1,S000004757,C,GO:0016020
YMR150C,IMP1,S000004758,C,GO:0016020
YMR153W,NUP53,S000004762,C,GO:0016020
YMR155W,YMR155W,S000004764,C,GO:0016020
YMR157C,AIM36,S000004766,C,GO:0016020
YMR159C,ATG16,S000004769,C,GO:0016020
YMR162C,DNF3,S000004772,C,GO:0016020
YMR163C,INP2,S000004773,C,GO:0016020
YMR165C,PAH1,S000004775,C,GO:0016020
YMR166C,MME1,S000004776,C,GO:0016020
YMR171C,EAR1,S000004781,C,GO:0016020
YMR177W,MMT1,S000004789,C,GO:0016020
YMR182W-A,MIN3,S000028693,C,GO:0016020
YMR183C,SSO2,S000004795,C,GO:0016020
YMR187C,YMR187C,S000004799,C,GO:0016020
YMR195W,ICY1,S000004808,C,GO:0016020
YMR197C,VTI1,S000004810,C,GO:0016020
YMR200W,ROT1,S000004813,C,GO:0016020
YMR202W,ERG2,S000004815,C,GO:0016020
YMR203W,TOM40,S000004816,C,GO:0016020
YMR204C,INP1,S000004817,C,GO:0016020
YMR205C,PFK2,S000004818,C,GO:0016020
YMR209C,YMR209C,S000004822,C,GO:0016020
YMR215W,GAS3,S000004828,C,GO:0016020
YMR221C,FMP42,S000004834,C,GO:0016020
YMR231W,PEP5,S000004844,C,GO:0016020
YMR237W,BCH1,S000004850,C,GO:0016020
YMR238W,DFG5,S000004851,C,GO:0016020
YMR241W,YHM2,S000004854,C,GO:0016020
YMR243C,ZRC1,S000004856,C,GO:0016020
YMR244W,YMR244W,S000004858,C,GO:0016020
YMR253C,YMR253C,S000004866,C,GO:0016020
YMR254C,YMR254C,S000004867,C,GO:0016020
YMR255W,GFD1,S000004868,C,GO:0016020
YMR256C,COX7,S000004869,C,GO:0016020
YMR258C,ROY1,S000004871,C,GO:0016020
YMR264W,CUE1,S000004877,C,GO:0016020
YMR266W,RSN1,S000004879,C,GO:0016020
YMR272C,SCS7,S000004885,C,GO:0016020
YMR274C,RCE1,S000004887,C,GO:0016020
YMR279C,YMR279C,S000004892,C,GO:0016020
YMR281W,GPI12,S000004894,C,GO:0016020
YMR292W,GOT1,S000004906,C,GO:0016020
YMR296C,LCB1,S000004911,C,GO:0016020
YMR298W,LIP1,S000004913,C,GO:0016020
YMR301C,ATM1,S000004916,C,GO:0016020
YMR302C,YME2,S000004917,C,GO:0016020
YMR306W,FKS3,S000004923,C,GO:0016020
YMR307W,GAS1,S000004924,C,GO:0016020
YMR313C,TGL3,S000004930,C,GO:0016020
YMR319C,FET4,S000004938,C,GO:0016020
YNL003C,PET8,S000004948,C,GO:0016020
YNL006W,LST8,S000004951,C,GO:0016020
YNL008C,ASI3,S000004953,C,GO:0016020
YNL012W,SPO1,S000004957,C,GO:0016020
YNL019C,YNL019C,S000004964,C,GO:0016020
YNL024C-A,KSH1,S000028698,C,GO:0016020
YNL026W,SAM50,S000004971,C,GO:0016020
YNL029C,KTR5,S000004974,C,GO:0016020
YNL033W,YNL033W,S000004978,C,GO:0016020
YNL038W,GPI15,S000004983,C,GO:0016020
YNL041C,COG6,S000004986,C,GO:0016020
YNL044W,YIP3,S000004989,C,GO:0016020
YNL046W,YNL046W,S000004991,C,GO:0016020
YNL047C,SLM2,S000004992,C,GO:0016020
YNL048W,ALG11,S000004993,C,GO:0016020
YNL049C,SFB2,S000004994,C,GO:0016020
YNL051W,COG5,S000004996,C,GO:0016020
YNL052W,COX5A,S000004997,C,GO:0016020
YNL054W,VAC7,S000004999,C,GO:0016020
YNL055C,POR1,S000005000,C,GO:0016020
YNL058C,YNL058C,S000005003,C,GO:0016020
YNL065W,AQR1,S000005009,C,GO:0016020
YNL070W,TOM7,S000005014,C,GO:0016020
YNL080C,EOS1,S000005024,C,GO:0016020
YNL083W,SAL1,S000005027,C,GO:0016020
YNL084C,END3,S000005028,C,GO:0016020
YNL087W,TCB2,S000005031,C,GO:0016020
YNL090W,RHO2,S000005034,C,GO:0016020
YNL093W,YPT53,S000005037,C,GO:0016020
YNL095C,YNL095C,S000005039,C,GO:0016020
YNL098C,RAS2,S000005042,C,GO:0016020
YNL100W,MIC27,S000005044,C,GO:0016020
YNL101W,AVT4,S000005045,C,GO:0016020
YNL106C,INP52,S000005050,C,GO:0016020
YNL111C,CYB5,S000005055,C,GO:0016020
YNL115C,YNL115C,S000005059,C,GO:0016020
YNL121C,TOM70,S000005065,C,GO:0016020
YNL125C,ESBP6,S000005069,C,GO:0016020
YNL130C,CPT1,S000005074,C,GO:0016020
YNL131W,TOM22,S000005075,C,GO:0016020
YNL142W,MEP2,S000005086,C,GO:0016020
YNL143C,YNL143C,S000005087,C,GO:0016020
YNL145W,MFA2,S000005089,C,GO:0016020
YNL146W,YNL146W,S000005090,C,GO:0016020
YNL149C,PGA2,S000005093,C,GO:0016020
YNL154C,YCK2,S000005098,C,GO:0016020
YNL156C,NSG2,S000005100,C,GO:0016020
YNL158W,PGA1,S000005102,C,GO:0016020
YNL159C,ASI2,S000005103,C,GO:0016020
YNL169C,PSD1,S000005113,C,GO:0016020
YNL173C,MDG1,S000005117,C,GO:0016020
YNL176C,TDA7,S000005120,C,GO:0016020
YNL180C,RHO5,S000005124,C,GO:0016020
YNL181W,PBR1,S000005125,C,GO:0016020
YNL190W,YNL190W,S000005134,C,GO:0016020
YNL192W,CHS1,S000005136,C,GO:0016020
YNL194C,YNL194C,S000005138,C,GO:0016020
YNL214W,PEX17,S000005158,C,GO:0016020
YNL219C,ALG9,S000005163,C,GO:0016020
YNL231C,PDR16,S000005175,C,GO:0016020
YNL237W,YTP1,S000005181,C,GO:0016020
YNL238W,KEX2,S000005182,C,GO:0016020
YNL240C,NAR1,S000005184,C,GO:0016020
YNL242W,ATG2,S000005186,C,GO:0016020
YNL243W,SLA2,S000005187,C,GO:0016020
YNL256W,FOL1,S000005200,C,GO:0016020
YNL257C,SIP3,S000005201,C,GO:0016020
YNL258C,DSL1,S000005202,C,GO:0016020
YNL263C,YIF1,S000005207,C,GO:0016020
YNL267W,PIK1,S000005211,C,GO:0016020
YNL268W,LYP1,S000005212,C,GO:0016020
YNL270C,ALP1,S000005214,C,GO:0016020
YNL271C,BNI1,S000005215,C,GO:0016020
YNL275W,BOR1,S000005219,C,GO:0016020
YNL279W,PRM1,S000005223,C,GO:0016020
YNL280C,ERG24,S000005224,C,GO:0016020
YNL283C,WSC2,S000005227,C,GO:0016020
YNL287W,SEC21,S000005231,C,GO:0016020
YNL291C,MID1,S000005235,C,GO:0016020
YNL294C,RIM21,S000005238,C,GO:0016020
YNL297C,MON2,S000005241,C,GO:0016020
YNL300W,TOS6,S000005244,C,GO:0016020
YNL304W,YPT11,S000005248,C,GO:0016020
YNL305C,BXI1,S000005249,C,GO:0016020
YNL310C,ZIM17,S000005254,C,GO:0016020
YNL318C,HXT14,S000005262,C,GO:0016020
YNL320W,YNL320W,S000005264,C,GO:0016020
YNL321W,VNX1,S000005265,C,GO:0016020
YNL322C,KRE1,S000005266,C,GO:0016020
YNL323W,LEM3,S000005267,C,GO:0016020
YNL325C,FIG4,S000005269,C,GO:0016020
YNL326C,PFA3,S000005270,C,GO:0016020
YNL327W,EGT2,S000005271,C,GO:0016020
YNL328C,MDJ2,S000005272,C,GO:0016020
YNL329C,PEX6,S000005273,C,GO:0016020
YNL336W,COS1,S000005280,C,GO:0016020
YNR002C,ATO2,S000005285,C,GO:0016020
YNR006W,VPS27,S000005289,C,GO:0016020
YNR008W,LRO1,S000005291,C,GO:0016020
YNR013C,PHO91,S000005296,C,GO:0016020
YNR016C,ACC1,S000005299,C,GO:0016020
YNR017W,TIM23,S000005300,C,GO:0016020
YNR018W,RCF2,S000005301,C,GO:0016020
YNR019W,ARE2,S000005302,C,GO:0016020
YNR020C,ATP23,S000005303,C,GO:0016020
YNR021W,YNR021W,S000005304,C,GO:0016020
YNR026C,SEC12,S000005309,C,GO:0016020
YNR030W,ALG12,S000005313,C,GO:0016020
YNR039C,ZRG17,S000005322,C,GO:0016020
YNR041C,COQ2,S000005324,C,GO:0016020
YNR044W,AGA1,S000005327,C,GO:0016020
YNR045W,PET494,S000005328,C,GO:0016020
YNR047W,FPK1,S000005330,C,GO:0016020
YNR048W,YNR048W,S000005331,C,GO:0016020
YNR055C,HOL1,S000005338,C,GO:0016020
YNR056C,BIO5,S000005339,C,GO:0016020
YNR059W,MNT4,S000005342,C,GO:0016020
YNR060W,FRE4,S000005343,C,GO:0016020
YNR061C,YNR061C,S000005344,C,GO:0016020
YNR062C,YNR062C,S000005345,C,GO:0016020
YNR065C,YNR065C,S000005348,C,GO:0016020
YNR066C,YNR066C,S000005349,C,GO:0016020
YNR070W,PDR18,S000005353,C,GO:0016020
YNR072W,HXT17,S000005355,C,GO:0016020
YNR074C,AIF1,S000005357,C,GO:0016020
YNR075W,COS10,S000005358,C,GO:0016020
YOL002C,IZH2,S000005362,C,GO:0016020
YOL003C,PFA4,S000005363,C,GO:0016020
YOL008W,COQ10,S000005368,C,GO:0016020
YOL009C,MDM12,S000005369,C,GO:0016020
YOL011W,PLB3,S000005371,C,GO:0016020
YOL013C,HRD1,S000005373,C,GO:0016020
YOL018C,TLG2,S000005378,C,GO:0016020
YOL019W,YOL019W,S000005379,C,GO:0016020
YOL020W,TAT2,S000005380,C,GO:0016020
YOL026C,MIM1,S000005386,C,GO:0016020
YOL027C,MDM38,S000005387,C,GO:0016020
YOL030W,GAS5,S000005390,C,GO:0016020
YOL044W,PEX15,S000005404,C,GO:0016020
YOL047C,LDS2,S000005407,C,GO:0016020
YOL048C,RRT8,S000005408,C,GO:0016020
YOL053W,AIM39,S000005414,C,GO:0016020
YOL060C,MAM3,S000005421,C,GO:0016020
YOL062C,APM4,S000005423,C,GO:0016020
YOL065C,INP54,S000005426,C,GO:0016020
YOL073C,DSC2,S000005434,C,GO:0016020
YOL075C,YOL075C,S000005435,C,GO:0016020
YOL077W-A,ATP19,S000007339,C,GO:0016020
YOL078W,AVO1,S000005438,C,GO:0016020
YOL082W,ATG19,S000005442,C,GO:0016020
YOL083W,ATG34,S000005443,C,GO:0016020
YOL084W,PHM7,S000005444,C,GO:0016020
YOL091W,SPO21,S000005451,C,GO:0016020
YOL092W,YPQ1,S000005452,C,GO:0016020
YOL095C,HMI1,S000005455,C,GO:0016020
YOL096C,COQ3,S000005456,C,GO:0016020
YOL101C,IZH4,S000005461,C,GO:0016020
YOL103W,ITR2,S000005463,C,GO:0016020
YOL105C,WSC3,S000005465,C,GO:0016020
YOL107W,YOL107W,S000005467,C,GO:0016020
YOL109W,ZEO1,S000005469,C,GO:0016020
YOL110W,SHR5,S000005470,C,GO:0016020
YOL119C,MCH4,S000005479,C,GO:0016020
YOL122C,SMF1,S000005482,C,GO:0016020
YOL129W,VPS68,S000005489,C,GO:0016020
YOL130W,ALR1,S000005490,C,GO:0016020
YOL132W,GAS4,S000005492,C,GO:0016020
YOL137W,BSC6,S000005497,C,GO:0016020
YOL138C,RTC1,S000005498,C,GO:0016020
YOL147C,PEX11,S000005507,C,GO:0016020
YOL152W,FRE7,S000005512,C,GO:0016020
YOL153C,YOL153C,S000005513,C,GO:0016020
YOL155C,HPF1,S000005515,C,GO:0016020
YOL156W,HXT11,S000005516,C,GO:0016020
YOL158C,ENB1,S000005518,C,GO:0016020
YOL161C,PAU20,S000005521,C,GO:0016020
YOL162W,YOL162W,S000005522,C,GO:0016020
YOL163W,YOL163W,S000005523,C,GO:0016020
YOR002W,ALG6,S000005528,C,GO:0016020
YOR007C,SGT2,S000005533,C,GO:0016020
YOR008C-A,YOR008C-A,S000006431,C,GO:0016020
YOR008C,SLG1,S000005534,C,GO:0016020
YOR009W,TIR4,S000005535,C,GO:0016020
YOR010C,TIR2,S000005536,C,GO:0016020
YOR011W,AUS1,S000005537,C,GO:0016020
YOR015W,YOR015W,S000005541,C,GO:0016020
YOR016C,ERP4,S000005542,C,GO:0016020
YOR018W,ROD1,S000005544,C,GO:0016020
YOR020W-A,MCO10,S000028526,C,GO:0016020
YOR030W,DFG16,S000005556,C,GO:0016020
YOR032W-A,YOR032W-A,S000028710,C,GO:0016020
YOR034C,AKR2,S000005560,C,GO:0016020
YOR034C-A,YOR034C-A,S000028856,C,GO:0016020
YOR036W,PEP12,S000005562,C,GO:0016020
YOR037W,CYC2,S000005563,C,GO:0016020
YOR044W,IRC23,S000005570,C,GO:0016020
YOR045W,TOM6,S000005571,C,GO:0016020
YOR046C,DBP5,S000005572,C,GO:0016020
YOR047C,STD1,S000005573,C,GO:0016020
YOR049C,RSB1,S000005575,C,GO:0016020
YOR059C,LPL1,S000005585,C,GO:0016020
YOR065W,CYT1,S000005591,C,GO:0016020
YOR067C,ALG8,S000005593,C,GO:0016020
YOR068C,VAM10,S000005594,C,GO:0016020
YOR069W,VPS5,S000005595,C,GO:0016020
YOR071C,NRT1,S000005597,C,GO:0016020
